full_text,user,location,date,tweet_id,number_rt,number_likes,id_key_word
" Los secretarios de Ambiente y Movilidad y la directora de la ACI renunciaron a sus cargos en la Alcaldía de Medellín, para trabajar en la campaña de un candidato presidencial.",vivirpoblado,Medellín - Colombia,2022-05-10 12:01:33,1523996662544450000,0,0,13
" @hernancadavidma Había secretario de movilidad en Medellin? Si lo habia quiero decirle que la gestion fue pesima, el caos y descontrol vehicular de la ciudad es impresionante.",jobcenteronline,"Medellín, Colombia",2022-05-10 10:38:51,1523975848398840000,0,0,13
 @QuinteroCalle Mmmm debería darse un paseíto por Medellín para ver si al menos puede meterle primera porque está movilidad es desastrosa...,athjuan0809,,2022-05-10 05:03:34,1523891471686020000,0,0,13
 @alfonsoprada @EleoBe @jucja18 @elflacomejiam @estebanrestre Secretario de movilidad de Medellín @elflacomejiam dejó a Medellín vuelta un caos no sirvió para una 💩💩💩 Se robó la plata (salario) por qué no se lo ganó .😡😡😡😡,AndresG57437820,,2022-05-10 02:01:27,1523845642237270000,0,0,13
" Mantendremos dispositivo especial para garantizar la movilidad y la seguridad en los principales corredores viales de Antioquia, con especial énfasis en la vía Medellín - Urabá. #UnidosPorLaVida",LuisFSuarezV,,2022-05-10 01:06:05,1523831710219130000,20,66,13
 @iliacalderon @IvanDuque Duque llegó al Urabá antioqueño para liderar consejo de seguridad tras paro armado La Fuerza Pública acompaña una caravana desde Medellín hacia esa región del departamento para garantizar la movilidad de vehículos de carga y particulares.,brisa7766433br1,Francia,2022-05-10 01:04:00,1523831185725660000,2,7,13
" Vaya,vaya la movilidad en Medellín caótica, y desastres cada que llueve, y su secretario de movilidad renuncia,para adherirse al antro histórico, tan charro, los dizque independientes",AndersonBetanC,"Bello, Medellin Colombia ",2022-05-10 00:53:00,1523828417967400000,2,1,13
" Se trata de Carlos “el flaco” Mejía, secretario de Movilidad; Juliana Colorado, secretaria de Medio Ambiente; y Eleonora Betancur, directora de la Agencia de Cooperación e Inversión de Medellín. 👇",DespiertaAnt,Medellín,2022-05-10 00:53:00,1523828415299790000,0,0,13
 Que dice la secretaria de movilidad de Medellin sobre este personaje? Y la policia?,isalondono,"Bogota, Colombia",2022-05-09 23:14:32,1523803636584830000,1,0,13
 @ohe_ac @RAFFYFER @RevistaSemana Vivo en Medellín y a mí no me parece. - Basuras por todos lados -hurtos disparados -Huecos en todas las calles -Movilidad hecha un caos Y la lista sigue 😔,AndresG57437820,,2022-05-09 22:56:38,1523799133810800000,0,0,13
" @Tyche78Tyche Igual Pa lo que ha hecho con la movilidad de Medellín, que ha sido nada, mejor que se vaya de una vez y que le cierren la puerta porque no hizo nada en la @sttmed , todo está peor!!!",DIEGOAARBELAEZ,medellin,2022-05-09 22:07:59,1523786889177630000,0,0,13
 Secretaria de movilidad Medellín,mariasalada02,"Medellín, Colombia",2022-05-09 21:41:54,1523780325742350000,0,0,13
 Este es el Puente colgante entre Medellín y Galilea resguardo de Honduras Morales. Así sobreviven comunidades de esta zona dl municipio. La Comunidad trabaja en Minga por la ampliación del camino ancestral para mejorar la movilidad Inf Hoy Noticias mles 18 de mayo You tube,HoyNoticias2,Cali-Valle del Cauca,2022-05-18 02:42:00,1526754949991890000,5,2,13
 Este es el Puente colgante entre Medellín y Galilea resguardo de Honduras Morales. Así sobreviven comunidades de esta zona dl municipio. La Comunidad trabaja en Minga por la ampliación del camino ancestral para mejorar la movilidad Inf Hoy Noticias mles 18 de mayo You tube,mapias15,Cali- Colombia,2022-05-18 02:37:50,1526753903211160000,13,13,13
" Nos enorgullece que Israel 🇮🇱 emule a Medellín, implementando el transporte masivo de pasajeros por medio de Metrocables. Un sistema de movilidad que nació en nuestra ciudad. @metrodemedellin @IsraelinCol",acimedellin,Medellín - Colombia,2022-05-17 23:32:56,1526707371371810000,1,6,13
 Desde este martes se iniciaron los cambios en la movilidad en el sector de San Diego. Entérese 🔽,elcolombiano,Medellín,2022-05-17 23:00:07,1526699110950180000,0,4,13
" Tips para agendar citas en nuestras sedes: 1️⃣#MuéveteEnLínea en 2️⃣Ten presente al pedir tu cita: 📌Los sábados se habilita la agenda para los días lunes, martes y miércoles. 📌Los miércoles podrás programar cita para los jueves, viernes y sábado.",sttmed,"Medellín, Colombia",2022-05-17 23:00:01,1526699086841230000,0,2,13
" ¿Tienes una fotodetección y quieres conocer toda la información sobre ella? En #MovilidadEnLínea puedes ver los detalles. Solo debes registrarte haciendo clic en """"crear cuenta"""". Ingresa ahora👉https://t.co/fAK2MwPhEK",sttmed,"Medellín, Colombia",2022-05-17 20:00:00,1526653785430450000,0,2,13
" #Medellín | La Secretaría de Movilidad de Medellín informa a través de sus redes sociales que a partir de esta semana, la comuna 10- La Candelaria, sector San Diego, tendrá 6 cambios viales en algunas de sus principales calles;",TotusTVDigital,"Medellín, Colombia",2022-05-17 17:41:30,1526618930776840000,0,0,13
" Hace 6 años nació @somosmovilidad para promover la movilidad sostenible en la región. Un hecho irrefutable: en el Valle de San Nicolás cabe 3 veces el conglomerado urbano que se forma en el Valle de Aburrá entre Bello y Envigado, incluyendo a Medellín.",AndresJRendonC,Colombia,2022-05-17 17:22:20,1526614104533830000,6,22,13
 Vía cerrada Quibdó Medellín por manifestación. Sector vereda el 7 Carmen de Atrato. #movilidad #DenunciasAntioquia #SomosDenunciasAntioquia,DenunciasAntio2,"Medellín, Colombia",2022-05-17 17:09:37,1526610904053320000,1,4,13
" Estación #Acevedo del Metro de Medellín, hora pico. Recuerde que con la renovación de la infraestructura cambia la dinámica de movilidad al interior de la estación.",sloaizavi,,2022-05-17 17:06:09,1526610031193600000,0,1,13
" Con seis cambios viales, se mejorará la movilidad en el sector de San Diego, en Medellín. La señalización de 38 pasos peatonales y una nueva intersección semafórica hacen parte de esta intervención de movilidad.",vivirpoblado,Medellín - Colombia,2022-05-17 13:01:45,1526548525554800000,0,0,13
 #no saben la Lictacion movilidad Medellín se peierden 25 mil millones,luchononroy67,,2022-05-17 10:05:46,1526504237995290000,0,0,13
 @MetrodeQuito @efrainbastidasz En el Metro de Medellín estamos muy emocionados con esta posibilidad. Queremos que todos los Quiteños puedan disfrutar cuanto antes su Metro 🚇 y todos los beneficios de la movilidad sostenible ♻️.,metrodemedellin,"Medellín, Colombia",2022-05-16 23:25:38,1526343144304000000,1,24,13
" CALZADA BOGOTÁ-MEDELLÍN municipio de Guarne sector Mall Los comuneros km 26+000, presenta movilidad reducida por accidente de transito.",Devimed,"Antioquia, Colombia",2022-05-16 22:28:31,1526328770793300000,0,2,13
" Estuvimos en Medellín visitando el @Areametropol para intercambiar experiencias con el experto de #LEVE, Florencio Cuervo, sobre la agenda de movilidad sostenible con el objetivo de apoyar el desarrollo de la Política Metropolitana de Movilidad Sostenible y Eléctrica🚗🌎🚴",UKinColombia,Colombia,2022-05-16 20:45:19,1526302800996700000,8,33,13
" #medellinrural #comunas #medellin #corregimientos #webstories #comunasdemedellin Con seis cambios viales, se mejorará la movilidad en el sector de San Diego",ComunasMed,Medellin,2022-05-16 19:55:02,1526290146336950000,0,0,13
" 🧡Movilizamos el personal de su empresa en todos los terrenos, contrata nuestro servicio personalizado y seguro. 💚💚 Trabajamos unidos con @TransaliadosS #Transporte #camionetas #Movilidad #Medellin",tyt1a,"Medellín, Colombia",2022-05-16 19:15:02,1526280077889230000,0,1,13
" “Trabajamos en coherencia con la pirámide invertida de la movilidad, dando prioridad al peatón en las intersecciones más concurridas"": Comandante de Tránsito de Medellín, Luis Fernando Vanegas.",sttmed,"Medellín, Colombia",2022-05-16 17:48:58,1526258420474600000,0,3,13
" En Medellín ya funciona una flota 100 % eléctrica para la Línea 2 de Metroplús, la cual atraviesa la Zona Urbana de Aire Protegido - ZUAP del Centro. Desde la @sttmed apostamos por la Movilidad Sostenible y la consolidación de la #ecocidad.",marcelapedroza,Medellin - Colombia,2022-05-16 17:18:07,1526250657711370000,0,0,13
 #Movilidad ¡Ojo usuarios! Cambiará la forma de ingreso y salida en la estación Acevedo del Metro de Medellín @metrodemedellin,elmetroenlared,Medellín - Colombia,2022-05-16 16:37:15,1526240372665500000,0,0,13
" #Reporte👨🏻‍🚒🚑 Atendemos de tránsito en límites entre Medellín y Envigado Cra 43 A con Calle 21 sur. Colisión entre moto y vehículo deja lesionado hombre de 33 años en calidad de conductor de moto que se encuentra consciente y orientado, al lugar llega personal de Movilidad.",BomberosEnvi,Envigado - Antioquia,2022-05-16 16:32:35,1526239196104520000,0,9,13
" @jevelezg @camivillamizar @jevelezg Debería ser declarado persona no grata en el país por sus vínculos con el paramilitarismo, por el desfalco en la secretaria de movilidad de Medellín y en la Superintendencia de notariado y registro. Pelón, uribista, paraco @camivillamizar es 10 veces más grata que usted",IpucAndres,"Apartadó, Colombia",2022-05-16 16:16:52,1526235242545220000,9,19,13
" @jevelezg @jevelezg usted debería ser declarado persona no grata en el país por sus vínculos con el paramilitarismo, por sus maniobras en la secretaria de movilidad de Medellín y en la Superintendencia de notariado y registro. Pelón, uribista, paraco.",IpucAndres,"Apartadó, Colombia",2022-05-16 16:13:15,1526234330837700000,1,3,13
" ¡Nunca había sido tan fácil solicitar una audiencia virtual! Hazlo en #MovilidadEnLínea, así: 👨 Regístrate ingresando a 👉 ✅ En la sección de multas, haz clic en ""Solicitar audiencias"". 📄Carga los documentos requeridos. 📆Separa la fecha y hora.",sttmed,"Medellín, Colombia",2022-05-16 16:00:01,1526231001625600000,0,4,13
" (9:13) 🟡 #AEstaHora tenemos movilidad reducida en Variante Palmas, km 3+000 en sentido Medellín - Rionegro, sector Kiosco de Carlos, por incidente vial. Puedes continuar tu trayecto por #TúnelDeOriente @ObrasAntioquia @sttmed @AeropuertoMDE",ConcesionTAO,Antioquia ,2022-05-16 14:13:48,1526204269841500000,1,3,13
 @jsanchezcristo julio ojo movilidad Medellín huele mal chatarrizacion. 25 mill millones se pierden investiguen,luchononroy67,,2022-05-16 14:03:58,1526201797681070000,0,0,13
 Lo que va a pasar con el contrato de chatarrizacion movilidad Medellín algo huele muy mal investiguen #NosPreocupa,luchononroy67,,2022-05-16 14:00:02,1526200806600480000,0,0,13
 Lo anterior en referencia al reporte que entrega la Secretaría de Movilidad de Medellín precisamente en ese día 11 de mayo donde informó que no hubo vidas perdidas pero si 209 incidentes viales y de esos 108 dejaron personas lesionadas. Los vecinos de este barrio no saben ⬇️,Denunciascm,"Medellín, Antioquia, Colombia",2022-05-16 03:42:20,1526045355971860000,0,0,13
" OTRO ATROPELLAMIENTO EN EL MISMO LUGAR, AL MOMENTO NO HAY SOLUCIÓN MEDELLÍN / MOVILIDAD Esta situación ya la habíamos denunciado el pasado mes de marzo y en esa ocasión un señor de 79 años de edad perdió su vida cuando un motociclista lo atropelló. Supone uno que luego ⬇️",Denunciascm,"Medellín, Antioquia, Colombia",2022-05-16 03:42:10,1526045317178730000,1,1,13
" Las inmovilizaciones han sido 158: 14 vehículos y 144 motocicletas. A pesar de que la Secretaría de Movilidad de Medellín es la directa responsable por los controles, actividades, medidas correctivas, preventivas, pedagogía y buenas prácticas es obvio que esta problemática ⬇️",Denunciascm,"Medellín, Antioquia, Colombia",2022-05-16 01:37:55,1526014046855740000,0,1,13
 LA INVASIÓN AL TRANVÍA DE AYACUCHO RETRASA LOS TIEMPOS NORMALES DE OPERACIÓN MEDELLÍN / MOVILIDAD Este problema no es nuevo incluso cuando inauguraron el Tranvía de Ayacucho el personal del @metrodemedellin en conjunto con la @sttmed hicieron pedagogía y estuvieron ahí ⬇️,Denunciascm,"Medellín, Antioquia, Colombia",2022-05-16 01:37:27,1526013930765700000,0,0,13
" @CadenaGaitan @petrogustavo @FicoGutierrez @ingrodolfohdez @sergio_fajardo @IBetancourtCol @LowCarbon_City @LaCiudadVerde @mambientalistac @ScientistsX @ClimateLatino @Climate_Focus_ @lasillavacia @MovNalAmbiental @limites1972 @elcolombiano Mientras fuiste secretario de movilidad de medellín , no tuviste para nada en cuenta nuestro piloto de mezclas voluntarias y además la administración de @QuinteroCalle @AlcaldiadeMed y su @Areametropol solo se dedicaron a satanizar el transporte de carga",AVA_antioquia,"Medellín, Colombia",2022-05-16 00:34:42,1525998139525800000,3,4,13
" #EsTiempoDeCreer que los túneles de Mulatos permitirán mejorar la movilidad para el transporte de usuarios y de carga desde Medellín hacia el Eje Cafetero y el suroccidente del país🚛. Así, #CumplimosConHechos y con infraestructura moderna👷‍♀️.",ANI_Colombia,Colombia,2022-05-15 21:07:14,1525945926250280000,0,2,13
" El proyecto ""Primer respondiente"" 🚨 pretende reducir los fallecimientos viales en Colombia, capacitando a 9.000 ciudadanos en atención en siniestros viales. 🚧 👀 Más info: #Movilidad #SeguridadVial #Colombia #Medellin #Bogotá #LicenciaDeConducción",PaoPlataforma,Colombia,2022-05-15 20:57:14,1525943410368170000,2,8,13
" @Alvaro58499286 @stevenarce Acá en Medellín con metro , buena movilidad, y sin tanto payaso , cuando pueda de una vuelta por acá , ha pero verdad que el señor es de talla internacional , otro de los que se va ir si gana Petro, excelente",SEBASTI21982268,"Medellín, Colombia",2022-05-15 19:20:47,1525919137620440000,0,0,13
" @lisafernandav1 @juanesaldarr Hola @lisafernandav1 buenas tardes, la vía La Pintada - Medellín continúa con cierre total. Las autoridades del sector trabajan en restablecer la movilidad. El tiempo de apertura se encuentra en verificación. Cualquier novedad será comunicada en nuestras redes sociales.",numeral767,Colombia,2022-05-15 17:55:43,1525897730182330000,0,0,13
" 🛵 Motociclista, comienza una nueva etapa para acogerte a este beneficio. Obtén 40% de descuento en el total de la deuda de tus multas En #MovilidadEnLínea puedes verificar si tienes resolución sancionada y firmada antes del 30 de junio de 2021👉https://t.co/5K2YZBX73F.",sttmed,"Medellín, Colombia",2022-05-15 17:00:09,1525883747786140000,0,3,13
" Una seudo escuela progresista que maneja la 2da ciudad más importante de colombia, la tienen desadmintrada, quiere cubrir su negligencia con camiseta, manchada de: corrpcion, desgreño e inoperancia.! Inseguridad, Basuras, Caos de la movilidad, son el día a día en Medellín.",lagg2004,,2022-05-15 15:54:28,1525867218856290000,0,1,13
" #EsTiempoDeCreer que los túneles de Mulatos permitirán mejorar la movilidad para el transporte de usuarios y de carga desde Medellín hacia el Eje Cafetero y el suroccidente del país🚛. Así, #CumplimosConHechos y con infraestructura moderna👷‍♀️.",ANI_Colombia,Colombia,2022-05-15 15:52:55,1525866827468910000,0,5,13
" Que irresponsable el conductor de este bus en via Medellín Doradal , adelantando en curva poniendo en riesgo la vida de los pasajeros y los demás que vamos por la vía. @TransitoPolicia #movilidad #DenunciasAntioquia #SomosDenunciasAntioquia",DenunciasAntio2,"Medellín, Colombia",2022-05-14 22:59:10,1525611710232650000,16,16,13
 En Medellín medio cae una llovizna y la ciudad colapsa. Que agobie la movilidad de esta ciudad.,perezm_carolin,,2022-05-14 22:46:21,1525608481646160000,0,5,13
" En un país medianamente normal, un derrumbe en una vía NACIONAL no estaría más de una semana afectando la movilidad, pero en Copacabana, a nada de Medellín hay un derrumbe en plena autopista norte desde el año pasado que parece que nunca arreglarán. @GobAntioquia @Alcaldiacopa",Daniel__Ossa,"Por ahí en Medallo, col",2022-05-14 21:31:51,1525589734839430000,0,1,13
" 🙌 Ahora no hay excusas, te ofrecemos más alternativas para el pago de tu infracción de movilidad. Ingresa a #MovilidadEnLínea 👉 selecciona los comparendos a pagar, imprime la liquidación con el código de barras y paga en la oficina Cotrafa más cercana.",sttmed,"Medellín, Colombia",2022-05-14 16:00:21,1525506309340000000,2,3,13
" @diamaov Todo lo contrario, desde que ustedes gobiernan en Medellín la ciudad viene patas arriba: Basuras por todo lado, robos, inseguridad, la movilidad igualita al caos de Bogotá.",JaraosJoselo,,2022-05-14 15:47:34,1525503092724220000,0,0,13
" 🏳️‍🌈¡Noticias! La @AlcaldiadeMed se sumó al I Ciclo de coloquios sobre la situación de personas venezolanas LGBT+ en proceso de movilidad humana en 🇨🇴, liderado por @Caribeafirmativ e @IPCoficial, te esperamos este martes 17 de mayo en el Museo Casa de la Memoria en #Medellín👇🏽",Caribeafirmativ,"Barranquilla, Atlántico",2022-05-14 14:46:41,1525487769220490000,3,11,13
 🙋 ‍♀️Visítanos en nuestra sede Sao Paulo y recibe la mejor orientación por parte de nuestros colaboradores para tus trámites de movilidad. 🗓 ️ Tu tarea es agendar la cita por #MovilidadEnLínea y llegar con 15 minutos de anticipación 👉,sttmed,"Medellín, Colombia",2022-05-14 14:00:25,1525476127048800000,0,2,13
" @petrogustavo @QuinteroCalle Uffff eso se lleno, hubo caos de abastecimiento y movilidad en Medellin ante tan MAGNO evento... Cuatro pelagatos ignoramntes, desempleados, pagados defendiendo bandidos....",hansschwadu,"Medellín, Colombia",2022-05-14 14:00:12,1525476072594330000,0,0,13
" @sergio_fajardo Solo sé que fuiste excelente alcalde y gobernador, transformaste Medellín, recuerdo ver mayor movilidad entre los diferentes estratos sociales, menos discriminación, más educación y eso no tiene precio. Para mi los hechos hablan más que las palabras!",Paula75747567,,2022-05-14 13:19:31,1525465834461740000,0,0,13
" @QuinteroCalle @AdaColau Y sigue movilidad de Cali haciendo campaña con el exalcalde de Medellín, dedíquese a Cali que está en un caos permanente en movilidad si no les da miedo digan que están haciendo política pagada por Petro por orden del señor (si se puede llamar señor) alcalde",JoseF02004826,,2022-05-14 01:11:15,1525282558627410000,0,0,13
 @AugustoHidalgo_ @ChanelTerrero @eurovision_tve @LpaCultura @lpacarnaval @Imedinamonte @encarna_galvan @KBarrosoG @escplus_es @Eurovision @canarias7 @laprovincia_es En ningún caso se puede encima de la acera. Su ubicación debe estar en la vía.,we09633495,,2022-05-13 23:20:49,1525254770537140000,0,0,13
 La movilidad en Medellín los viernes en la tarde desde que Juan Camilo Restrepo es Alcalde se complicó,dgonza97,"Medellín, Colombia",2022-05-13 22:52:34,1525247660940270000,2,53,13
" Aprovecha hasta mañana 14 de mayo, el beneficio para pagar tus multas de tránsito con los siguientes descuentos: 👆50% de descuento sobre multas de carro.🚘 👆60% de descuento sobre multas de moto. 🛵 🚘🛵El 100% sobre el total de los intereses. 👉",sttmed,"Medellín, Colombia",2022-05-13 21:58:07,1525233958031610000,0,2,13
 Al oído de la secretaria de movilidad de Medellín ¿el peatón a la calle?carrera 70 calle 19.,cuatrovallas1,Medellin (Ant),2022-05-13 21:34:57,1525228126342630000,1,0,13
" ⌚Organiza tu tiempo y programa tu cita para trámites presenciales a través de #MovilidadEnLínea. Ten en cuenta: los miércoles habilitamos la agenda para los días jueves, viernes y sábado. Y los sábados para los lunes, martes y miércoles. Agéndala aquí👉",sttmed,"Medellín, Colombia",2022-05-13 20:00:14,1525204291031420000,0,2,13
" Hoy recibimos periodistas de México, Guatemala, Perú, República Dominicana y Panamá con el objetivo de presentarles proyectos de transformación urbana y movilidad de Medellín. 📰🌎 Comprometidos con mostrar al mundo los proyectos sostenibles e innovadores de nuestro territorio.",acimedellin,Medellín - Colombia,2022-05-13 19:42:13,1525199755575690000,1,1,13
" ¡Apresúrate, no dejes pasar esta oportunidad! 🏃 Hasta mañana 14 de mayo podrás acceder al descuento del 60% en el pago de tu multa de moto, siempre y cuando tu infracción cuente con los requisitos exigidos. Ingresa a #MovilidadEnLínea verifica y paga.",sttmed,"Medellín, Colombia",2022-05-13 19:00:19,1525189210457530000,0,3,13
 🧠 ¡El cerebro de la movilidad de Medellín no descansa! 👩 ‍ 💻👮 Nuestros operadores y Agentes de Tránsito trabajan las 24 horas del día para que te movilices en la ciudad en el menor tiempo posible. Garantizarte una #MovilidadSegura es nuestra principal misión. #SIMM,sttmed,"Medellín, Colombia",2022-05-13 18:00:13,1525174086002830000,1,4,13
 La secretaria de movilidad en medellin al servicio de quintero inmoviliza los carros que tienen el microperforado de federico gutierrrez,AndresMuriel13,"Medellín, Colombia",2022-05-13 17:12:15,1525162016675100000,0,0,13
 @anabelen20201 @ImparablesEc @andreflores_a @EmilioJDom @TavoAndre @selenelo1711 @bianquirebeca @eduandinoe @norrisviajando Estuve en el corredor del Paseo La Reforma. Concuerdo contigo que Medellín es un buen referente a seguir en cuanto a movilidad sostenible.,WilsonMerinoR,Ecuador,2022-05-13 16:11:31,1525146733801620000,0,3,13
" Consulta el estado de tu fotodetección en #MovilidadEnLínea en 4 pasos: 💻Ingresa a ✅ Escribe la placa del vehículo o número de documento de identidad. 🖱 ️Haz clic en ""Detalle de Fotodetección"". 🔍 Visualiza los datos correspondientes a la infracción.",sttmed,"Medellín, Colombia",2022-05-13 16:00:38,1525143992999980000,0,3,13
 Adelante querido y Apreciado @QuinteroCalle Alcalde de Medellin. El 29M se acabará esta pesadilla porque el Cambio es Imparable con @petrogustavo y @FranciaMarquezM . El Pueblo y la Movilidad Ciudadana Restableceremos sus derechos como Alcalde de Medellin. No pasara el GOLPE,rafael59665,"Buenaventura, Valle del cauca, Colombia",2022-05-13 15:46:14,1525140367615710000,0,0,13
 Así esta la vía Medellín/ San pedro de los Milagros. La gobernación no dice nada @ObrasAntioquia #movilidad #noticias #DenunciasAntioquia #SomosDenunciasAntioquia,DenunciasAntio2,"Medellín, Colombia",2022-05-13 13:34:40,1525107261315630000,8,27,13
 @Juancamilorpog Hay que limpiar a Medellín! Secretaria de movilidad desastre Calles mugre y alcantarillado desastre Por el momento eso hay,MontilJosefina,,2022-05-13 13:17:19,1525102894789370000,0,0,13
" Sobre las 6:50 se presentó un accidente de tránsito en la autopista Medellín - Bogotá a la altura del retorno 11, en Rionegro. En el hecho se vieron involucradas dos motocicletas. Organismos de socorro atienden la emergencia. Movilidad reducida sentido Guarne - Rio.",diarioriente,"Antioquia, Colombia",2022-05-13 12:24:36,1525089628788770000,2,2,13
" Fico ya ha demostrado que el medio ambiente es fundamental en su Gobierno. En Medellín trabajó por la calidad del aire, sembró más de 860.000 árboles, impulsó la movilidad eléctrica con 64 buses y compró los primeros taxis 100 % eléctricos para la ciudad. #DileSíAFico",nadyne_pu,,2022-05-13 01:45:17,1524928736285570000,0,0,13
 Este fue el daño en la plomada de Punto Cero que obligó al cierre de la autopista Norte. La situación ya fue controlada por el cuerpo de bomberos. #movilidad #medellin #DenunciasAntioquia #SomosDenunciasAntioquia,DenunciasAntio2,"Medellín, Colombia",2022-05-13 01:31:12,1524925194426520000,4,13,13
" Fico ya ha demostrado que el medio ambiente es fundamental en su Gobierno. En Medellín trabajó por la calidad del aire, sembró más de 860.000 árboles, impulsó la movilidad eléctrica con 64 buses y compró los primeros taxis 100 % eléctricos para la ciudad. #DileSiAFico",SharonT52670418,,2022-05-13 00:40:59,1524912554816210000,0,0,13
 Hoy la movilidad en #Medellín está peor que todos los días.,OcampoLopez86,"Medellín, Colombia",2022-05-12 22:49:29,1524884496801230000,1,1,13
 #Alerta La Chiva #Medellín: #AEstaHora frente al @ITMinstitucion de #Robledo se presenta bloqueo de la vía por manifestación ciudadana. Se recomienda tomar vías alternas por temas de movilidad y seguridad. @sttmed @PoliciaMedellin @AlcaldiadeMed @seguridadmed @acevedossa,lachivaalerta,Colombia,2022-05-12 22:28:50,1524879301132310000,0,1,13
 ¡Faltan 3 días! Aprovecha el descuento del 60% que este beneficio te ofrece en el pago de tu multa de moto. Recuerda que solo aplica para las infracciones con resolución sancionada y firmada antes del 30 de junio de 2021. Ingresa a #MovilidadEnLínea👉,sttmed,"Medellín, Colombia",2022-05-12 22:00:09,1524872080231040000,0,2,13
 Estamos en diferentes puntos de la ciudad para recordarte el descuento que tienes sobre tus multas de tránsito antes del 14 de mayo. 50% para carros y 60% para motos sobre el total de la deuda y el 100% de los intereses. Conoce más en #MovilidadEnLínea,sttmed,"Medellín, Colombia",2022-05-12 20:45:43,1524853347412350000,0,2,13
" #DileSiAFico Fico ha demostrado que el medio ambiente es fundamental en su gobierno. En Medellin trabajo por la calidad del aire, sembro más de 860.000 arboles, impulso la movilidad eléctrica con 64 buses y compro los primeros taxis 100 % eléctricos para la ciudad.🇨🇴",YanethPalacioZ3,"La Virginia,Risaralda-Colombia",2022-05-12 20:10:20,1524844443542640000,2,1,13
 ¡Faltan 3 días! Aprovecha el descuento del 50% que este beneficio te ofrece en el pago de tu multa de carro. Recuerda que solo aplica para las infracciones con resolución sancionada y firmada antes del 30 de junio de 2021. Ingresa a #MovilidadEnLínea👉,sttmed,"Medellín, Colombia",2022-05-12 18:34:23,1524820297982940000,2,5,13
" Fico ya ha demostrado que el medio ambiente es fundamental en su Gobierno. En Medellín trabajó por la calidad del aire, sembró más de 860.000 árboles, impulsó la movilidad eléctrica con 64 buses y compró los primeros taxis 100 % eléctricos para la ciudad. #DileSiAFico",ttkalex,,2022-05-12 18:34:06,1524820226268960000,0,0,13
 @Sebastian369_ @MCamilaOC @arbeybustamant1 @Cyta38961 @QuinteroCalle @elpais_america La movilidad por la cantidad de gente que usa carro en Medellin? El medio ambiente generado por la cantidad de carros en Medellin. Creo que estos dos no som culpables de un alcalde. La seguridad tampoco pero es manejable. Pero no hablando con gente de oficina al estilo gutierrez,Nanchz2,,2022-05-12 18:30:17,1524819264326320000,0,0,13
" La verdad es que Medellin está hecha un caos en todo: seguridad,movilidad,ruta N,buen comienzo, atención a los adultos mayores etc desde el 2.020",MagdalenaArang9,,2022-05-12 17:39:18,1524806435913230000,5,7,13
 📲 Registrarse en #MovilidadEnLínea es muy fácil y no te quitará mucho tiempo. 💻 Ingresa a 👉 🖱 ️Haz clic en crear cuenta y llena el formulario con los datos solicitados. 📩 Revisa tu correo y restablece la contraseña. ¡#MuéteveEnLínea con agilidad!,sttmed,"Medellín, Colombia",2022-05-12 16:00:01,1524781449156740000,0,1,13
" A esta hora en el Pital, vía Valdivia - Medellín esta cerrada por este inconveniente. @TransitoPolicia #movilidad #DenunciasAntioquia #SomosDenunciasAntioquia #noticias #accidentes",DenunciasAntio2,"Medellín, Colombia",2022-05-12 15:52:48,1524779634767840000,1,4,13
" Empresarios de @upbcolombia participaron en uno de los eventos más importantes en temas de emprendimiento realizado en Medellín @todostartups . BeeData, Lola Movilidad Sostenible y Diido. @cdeupb",UPBBogota,,2022-05-12 15:10:59,1524769108738430000,2,2,13
" ✅ Fico ya ha demostrado que el medio ambiente es fundamental en su Gobierno. En Medellín trabajó por la calidad del aire, sembró más de 860.000 árboles, impulsó la movilidad eléctrica con 64 buses y compró los primeros taxis 100 % eléctricos para la ciudad. #DileSíAFico",ValleVotaFico,"Valle del Cauca, CO",2022-05-12 14:42:40,1524761982926210000,3,8,13
 @sttmed Cada vez el taco en la 80 hasta la Aguacatala es peor. Salí a las 7 de mi casa y apenas voy por Campos de Paz. La movilidad en Medellín está imposible 🙄🙄🙄,vvmapmg,"Medellín, Colombia",2022-05-12 13:13:50,1524739629051700000,0,0,13
 @crisssoul porfavor Cristian revisen movilidad Medellín se pierden más de 25 mil millones contrato tipo sastre,luchononroy67,,2022-05-12 12:14:43,1524724751775770000,0,0,13
 @fdbedout revisen contrato movilidad Medellín se pierden más de 25 mil millones un único oferente pago lo qoe quiso el municipio deja de recibir más de 25 mil millones revisen porfavor,luchononroy67,,2022-05-12 12:12:14,1524724127462040000,0,0,13
 @jsanchezcristo revisen contrato movilidad Medellín se pierden más de 25 mil millones contrato tipo sastre 1 solo oferente y cuestionado por la w,luchononroy67,,2022-05-12 12:10:52,1524723784502200000,0,0,13
 A los funcionarios de la secretarías de movilidad de Medellín contrato sastre se pierden más de 20 mil millones s #QueSancionenA,luchononroy67,,2022-05-12 12:09:46,1524723506616880000,0,0,13
 #AyudaCon #mayodelputumayo mejor movilidad en Medellín Ayuda,danibedoyao,,2022-05-12 11:34:00,1524714505682530000,0,0,13
 #AyudaCon #mayodelputumayo mejor movilidad en Medellín Es horrible para cuando pico y placa eficiente,danibedoyao,,2022-05-12 11:30:20,1524713583204050000,0,0,13
 #AyudaCon #mayodelputumayo mejor movilidad en Medellín es urgente,danibedoyao,,2022-05-12 11:12:01,1524708972405660000,0,0,13
